Start Date,End Date,Duration (hours),Max Temperature (C),Min Temperature (C),Mean Wind Speed (knot),Global Radiation (j/cm sq.),Relative Humidity (%),Max Temperarture Rarity,Min Temperature Rarity,Mean Wind Speed Rarity,Global Radiation Rarity,Relative Humidity Rarity
11/06/2015,12/06/2015,10,18.36,6.4,5.72,2183.2,69.6,1.557,4.969,1.844,0.664,0.376
11/06/2015,12/06/2015,10,18.36,6.4,5.72,2183.2,69.6,1.557,4.969,1.844,0.664,0.376
11/06/2015,12/06/2015,10,18.36,6.4,5.72,2183.2,69.6,1.557,4.969,1.844,0.664,0.376
11/06/2015,12/06/2015,10,18.36,6.4,5.72,2183.2,69.6,1.557,4.969,1.844,0.664,0.376
11/06/2015,12/06/2015,10,18.36,6.4,5.72,2183.2,69.6,1.557,4.969,1.844,0.664,0.376
11/06/2015,12/06/2015,8.5,18.36,6.4,5.72,2183.2,69.6,1.557,4.969,1.844,0.664,0.376
11/06/2015,12/06/2015,8.5,18.36,6.4,5.72,2183.2,69.6,1.557,4.969,1.844,0.664,0.376
11/06/2015,12/06/2015,8.5,18.36,6.4,5.72,2183.2,69.6,1.557,4.969,1.844,0.664,0.376
11/06/2015,12/06/2015,7.25,18.36,6.4,5.72,2183.2,69.6,1.557,4.969,1.844,0.664,0.376
11/06/2015,12/06/2015,6,18.36,6.4,5.72,2183.2,69.6,1.557,4.969,1.844,0.664,0.376
11/06/2015,12/06/2015,6,18.36,6.4,5.72,2183.2,69.6,1.557,4.969,1.844,0.664,0.376
11/06/2015,12/06/2015,6,18.36,6.4,5.72,2183.2,69.6,1.557,4.969,1.844,0.664,0.376
11/06/2015,12/06/2015,5.25,18.36,6.4,5.72,2183.2,69.6,1.557,4.969,1.844,0.664,0.376
11/06/2015,13/06/2015,26.75,18.36,6.4,5.72,2183.2,69.6,1.557,4.969,1.844,0.664,0.376
11/06/2015,13/06/2015,26.5,18.36,6.4,5.72,2183.2,69.6,1.557,4.969,1.844,0.664,0.376
12/06/2015,13/06/2015,24,17.14,10.7,5.78,1098.6,74.2,2.438,1.84,1.902,4.007,1.204
12/06/2015,13/06/2015,22.25,17.14,10.7,5.78,1098.6,74.2,2.438,1.84,1.902,4.007,1.204
12/06/2015,13/06/2015,21.25,17.14,10.7,5.78,1098.6,74.2,2.438,1.84,1.902,4.007,1.204
12/06/2015,13/06/2015,19.25,17.14,10.7,5.78,1098.6,74.2,2.438,1.84,1.902,4.007,1.204
12/06/2015,13/06/2015,18.75,17.14,10.7,5.78,1098.6,74.2,2.438,1.84,1.902,4.007,1.204
12/06/2015,13/06/2015,17.25,17.14,10.7,5.78,1098.6,74.2,2.438,1.84,1.902,4.007,1.204
12/06/2015,13/06/2015,17.25,17.14,10.7,5.78,1098.6,74.2,2.438,1.84,1.902,4.007,1.204
12/06/2015,13/06/2015,15,17.14,10.7,5.78,1098.6,74.2,2.438,1.84,1.902,4.007,1.204
12/06/2015,13/06/2015,15,17.14,10.7,5.78,1098.6,74.2,2.438,1.84,1.902,4.007,1.204
12/06/2015,13/06/2015,14.75,17.14,10.7,5.78,1098.6,74.2,2.438,1.84,1.902,4.007,1.204
12/06/2015,13/06/2015,14.75,17.14,10.7,5.78,1098.6,74.2,2.438,1.84,1.902,4.007,1.204
12/06/2015,13/06/2015,13.75,17.14,10.7,5.78,1098.6,74.2,2.438,1.84,1.902,4.007,1.204
12/06/2015,13/06/2015,13.25,17.14,10.7,5.78,1098.6,74.2,2.438,1.84,1.902,4.007,1.204
12/06/2015,13/06/2015,12.5,17.14,10.7,5.78,1098.6,74.2,2.438,1.84,1.902,4.007,1.204
12/06/2015,13/06/2015,12.5,17.14,10.7,5.78,1098.6,74.2,2.438,1.84,1.902,4.007,1.204
12/06/2015,13/06/2015,12.5,17.14,10.7,5.78,1098.6,74.2,2.438,1.84,1.902,4.007,1.204
12/06/2015,13/06/2015,12,17.14,10.7,5.78,1098.6,74.2,2.438,1.84,1.902,4.007,1.204
12/06/2015,13/06/2015,10.5,17.14,10.7,5.78,1098.6,74.2,2.438,1.84,1.902,4.007,1.204
12/06/2015,13/06/2015,9.5,17.14,10.7,5.78,1098.6,74.2,2.438,1.84,1.902,4.007,1.204
12/06/2015,13/06/2015,9.5,17.14,10.7,5.78,1098.6,74.2,2.438,1.84,1.902,4.007,1.204
12/06/2015,13/06/2015,8.75,17.14,10.7,5.78,1098.6,74.2,2.438,1.84,1.902,4.007,1.204
12/06/2015,13/06/2015,7.5,17.14,10.7,5.78,1098.6,74.2,2.438,1.84,1.902,4.007,1.204
12/06/2015,13/06/2015,6.5,17.14,10.7,5.78,1098.6,74.2,2.438,1.84,1.902,4.007,1.204
12/06/2015,13/06/2015,5.25,17.14,10.7,5.78,1098.6,74.2,2.438,1.84,1.902,4.007,1.204
12/06/2015,13/06/2015,4.5,17.14,10.7,5.78,1098.6,74.2,2.438,1.84,1.902,4.007,1.204
12/06/2015,14/06/2015,27.5,17.14,10.7,5.78,1098.6,74.2,2.438,1.84,1.902,4.007,1.204
12/06/2015,14/06/2015,26.25,17.14,10.7,5.78,1098.6,74.2,2.438,1.84,1.902,4.007,1.204
12/06/2015,14/06/2015,25.25,17.14,10.7,5.78,1098.6,74.2,2.438,1.84,1.902,4.007,1.204
13/06/2015,14/06/2015,25,16.16,8.12,7.32,1844.8,72.6,3.228,3.666,3.63,1.394,0.849
13/06/2015,14/06/2015,25,16.16,8.12,7.32,1844.8,72.6,3.228,3.666,3.63,1.394,0.849
13/06/2015,14/06/2015,25,16.16,8.12,7.32,1844.8,72.6,3.228,3.666,3.63,1.394,0.849
13/06/2015,14/06/2015,25,16.16,8.12,7.32,1844.8,72.6,3.228,3.666,3.63,1.394,0.849
13/06/2015,14/06/2015,24.75,16.16,8.12,7.32,1844.8,72.6,3.228,3.666,3.63,1.394,0.849
13/06/2015,14/06/2015,24.25,16.16,8.12,7.32,1844.8,72.6,3.228,3.666,3.63,1.394,0.849
13/06/2015,14/06/2015,24.25,16.16,8.12,7.32,1844.8,72.6,3.228,3.666,3.63,1.394,0.849
13/06/2015,14/06/2015,23,16.16,8.12,7.32,1844.8,72.6,3.228,3.666,3.63,1.394,0.849
13/06/2015,14/06/2015,19,16.16,8.12,7.32,1844.8,72.6,3.228,3.666,3.63,1.394,0.849
13/06/2015,14/06/2015,14.75,16.16,8.12,7.32,1844.8,72.6,3.228,3.666,3.63,1.394,0.849
13/06/2015,14/06/2015,14.75,16.16,8.12,7.32,1844.8,72.6,3.228,3.666,3.63,1.394,0.849
13/06/2015,14/06/2015,13.5,16.16,8.12,7.32,1844.8,72.6,3.228,3.666,3.63,1.394,0.849
13/06/2015,14/06/2015,13.25,16.16,8.12,7.32,1844.8,72.6,3.228,3.666,3.63,1.394,0.849
13/06/2015,14/06/2015,13.25,16.16,8.12,7.32,1844.8,72.6,3.228,3.666,3.63,1.394,0.849
13/06/2015,14/06/2015,13.25,16.16,8.12,7.32,1844.8,72.6,3.228,3.666,3.63,1.394,0.849
13/06/2015,14/06/2015,12.75,16.16,8.12,7.32,1844.8,72.6,3.228,3.666,3.63,1.394,0.849
13/06/2015,14/06/2015,12,16.16,8.12,7.32,1844.8,72.6,3.228,3.666,3.63,1.394,0.849
13/06/2015,14/06/2015,11.75,16.16,8.12,7.32,1844.8,72.6,3.228,3.666,3.63,1.394,0.849
13/06/2015,14/06/2015,11,16.16,8.12,7.32,1844.8,72.6,3.228,3.666,3.63,1.394,0.849
13/06/2015,14/06/2015,10.25,16.16,8.12,7.32,1844.8,72.6,3.228,3.666,3.63,1.394,0.849
13/06/2015,14/06/2015,10,16.16,8.12,7.32,1844.8,72.6,3.228,3.666,3.63,1.394,0.849
13/06/2015,14/06/2015,7.75,16.16,8.12,7.32,1844.8,72.6,3.228,3.666,3.63,1.394,0.849
13/06/2015,14/06/2015,7,16.16,8.12,7.32,1844.8,72.6,3.228,3.666,3.63,1.394,0.849
13/06/2015,14/06/2015,6.5,16.16,8.12,7.32,1844.8,72.6,3.228,3.666,3.63,1.394,0.849
13/06/2015,14/06/2015,6,16.16,8.12,7.32,1844.8,72.6,3.228,3.666,3.63,1.394,0.849
13/06/2015,14/06/2015,5.5,16.16,8.12,7.32,1844.8,72.6,3.228,3.666,3.63,1.394,0.849
13/06/2015,14/06/2015,4.25,16.16,8.12,7.32,1844.8,72.6,3.228,3.666,3.63,1.394,0.849
13/06/2015,15/06/2015,25.25,16.16,8.12,7.32,1844.8,72.6,3.228,3.666,3.63,1.394,0.849
14/06/2015,15/06/2015,25,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,25,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,25,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,23.5,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,23.5,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,20,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,20,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,19,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,18,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,17.75,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,17.5,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,16.5,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,16,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,16,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,14.25,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,14,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,13.5,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,12,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,12,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,11.75,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,11.75,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,11.75,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,11,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,11,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,10.75,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,10.25,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,9.75,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,8.25,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,8.25,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,7.25,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,7.25,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,6.5,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,6.5,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,5.25,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,4.75,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,4,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,15/06/2015,4,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,14/06/2015,1.25,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,16/06/2015,27.5,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,16/06/2015,27.25,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,16/06/2015,27.25,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,16/06/2015,27,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,16/06/2015,26.75,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,16/06/2015,26.5,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,16/06/2015,26.5,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,16/06/2015,25.75,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
14/06/2015,16/06/2015,25.5,16.28,6.18,5.96,2539.6,68.2,3.121,4.768,2.123,0.245,0.24
15/06/2015,16/06/2015,25,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,22.25,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,17.25,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,16.5,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,16.5,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,16,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,16,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,15.75,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,15.75,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,15.75,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,15.5,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,15,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,14.75,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,14,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,14,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,13.25,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,13.25,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,13,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,13,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,12.5,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,12,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,12,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,11.75,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,11.75,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,11.25,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,10.5,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,10.5,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,10.5,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,10.5,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,10,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,9.75,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,9.75,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,8.5,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,6.5,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,6.25,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,6,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,5.5,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,5.25,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,16/06/2015,4.5,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,17/06/2015,27,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,17/06/2015,26,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,17/06/2015,25.75,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
15/06/2015,17/06/2015,25.25,17.92,7.14,5.58,2150.8,72.6,1.88,4.465,1.684,0.745,0.849
16/06/2015,17/06/2015,25,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,25,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,25,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,25,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,23.75,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,23.75,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,21.5,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,21.5,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,18,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,17,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,15.25,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,15.25,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,14.5,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,13.75,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,13.5,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,13.5,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,12.5,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,12.5,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,12.5,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,11.25,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,11,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,11,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,10.75,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,10.5,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,10,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,9.25,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,9.25,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,8,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,7.5,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,7.25,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,6.5,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,5.75,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,5,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,5,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,17/06/2015,3.75,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,18/06/2015,26.75,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,18/06/2015,26.75,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,18/06/2015,26.25,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
16/06/2015,18/06/2015,26.25,18.86,11.92,8.66,1493.8,79.4,1.321,1.106,4.888,2.491,3.394
17/06/2015,18/06/2015,24.75,17.7,10.3,10.22,1225.4,83,2.026,2.167,3.252,3.536,4.584
17/06/2015,18/06/2015,24.75,17.7,10.3,10.22,1225.4,83,2.026,2.167,3.252,3.536,4.584
17/06/2015,18/06/2015,24,17.7,10.3,10.22,1225.4,83,2.026,2.167,3.252,3.536,4.584
17/06/2015,18/06/2015,23.75,17.7,10.3,10.22,1225.4,83,2.026,2.167,3.252,3.536,4.584
17/06/2015,18/06/2015,23.75,17.7,10.3,10.22,1225.4,83,2.026,2.167,3.252,3.536,4.584
17/06/2015,18/06/2015,22.5,17.7,10.3,10.22,1225.4,83,2.026,2.167,3.252,3.536,4.584
17/06/2015,18/06/2015,15.75,17.7,10.3,10.22,1225.4,83,2.026,2.167,3.252,3.536,4.584
17/06/2015,18/06/2015,15.75,17.7,10.3,10.22,1225.4,83,2.026,2.167,3.252,3.536,4.584
17/06/2015,18/06/2015,14.25,17.7,10.3,10.22,1225.4,83,2.026,2.167,3.252,3.536,4.584
17/06/2015,18/06/2015,14.25,17.7,10.3,10.22,1225.4,83,2.026,2.167,3.252,3.536,4.584
17/06/2015,18/06/2015,14.25,17.7,10.3,10.22,1225.4,83,2.026,2.167,3.252,3.536,4.584
17/06/2015,18/06/2015,11,17.7,10.3,10.22,1225.4,83,2.026,2.167,3.252,3.536,4.584
17/06/2015,18/06/2015,9.25,17.7,10.3,10.22,1225.4,83,2.026,2.167,3.252,3.536,4.584
17/06/2015,18/06/2015,6.5,17.7,10.3,10.22,1225.4,83,2.026,2.167,3.252,3.536,4.584
17/06/2015,18/06/2015,5.25,17.7,10.3,10.22,1225.4,83,2.026,2.167,3.252,3.536,4.584
17/06/2015,18/06/2015,5.25,17.7,10.3,10.22,1225.4,83,2.026,2.167,3.252,3.536,4.584
17/06/2015,18/06/2015,5,17.7,10.3,10.22,1225.4,83,2.026,2.167,3.252,3.536,4.584
17/06/2015,18/06/2015,5,17.7,10.3,10.22,1225.4,83,2.026,2.167,3.252,3.536,4.584
17/06/2015,18/06/2015,4.25,17.7,10.3,10.22,1225.4,83,2.026,2.167,3.252,3.536,4.584
17/06/2015,18/06/2015,4.25,17.7,10.3,10.22,1225.4,83,2.026,2.167,3.252,3.536,4.584
17/06/2015,19/06/2015,27.75,17.7,10.3,10.22,1225.4,83,2.026,2.167,3.252,3.536,4.584
17/06/2015,19/06/2015,27.25,17.7,10.3,10.22,1225.4,83,2.026,2.167,3.252,3.536,4.584
17/06/2015,19/06/2015,27.25,17.7,10.3,10.22,1225.4,83,2.026,2.167,3.252,3.536,4.584
18/06/2015,19/06/2015,24.25,17.24,9.12,8.88,2283,69.6,2.348,2.98,4.638,0.465,0.376
18/06/2015,19/06/2015,23.5,17.24,9.12,8.88,2283,69.6,2.348,2.98,4.638,0.465,0.376
18/06/2015,19/06/2015,23.5,17.24,9.12,8.88,2283,69.6,2.348,2.98,4.638,0.465,0.376
18/06/2015,19/06/2015,22.25,17.24,9.12,8.88,2283,69.6,2.348,2.98,4.638,0.465,0.376
18/06/2015,19/06/2015,22.25,17.24,9.12,8.88,2283,69.6,2.348,2.98,4.638,0.465,0.376
18/06/2015,19/06/2015,18,17.24,9.12,8.88,2283,69.6,2.348,2.98,4.638,0.465,0.376
18/06/2015,19/06/2015,18,17.24,9.12,8.88,2283,69.6,2.348,2.98,4.638,0.465,0.376
18/06/2015,19/06/2015,15.5,17.24,9.12,8.88,2283,69.6,2.348,2.98,4.638,0.465,0.376
18/06/2015,19/06/2015,14.75,17.24,9.12,8.88,2283,69.6,2.348,2.98,4.638,0.465,0.376
18/06/2015,19/06/2015,14.25,17.24,9.12,8.88,2283,69.6,2.348,2.98,4.638,0.465,0.376
18/06/2015,19/06/2015,14.25,17.24,9.12,8.88,2283,69.6,2.348,2.98,4.638,0.465,0.376
18/06/2015,19/06/2015,14.25,17.24,9.12,8.88,2283,69.6,2.348,2.98,4.638,0.465,0.376
18/06/2015,19/06/2015,13.5,17.24,9.12,8.88,2283,69.6,2.348,2.98,4.638,0.465,0.376
18/06/2015,19/06/2015,12.5,17.24,9.12,8.88,2283,69.6,2.348,2.98,4.638,0.465,0.376
18/06/2015,19/06/2015,11.75,17.24,9.12,8.88,2283,69.6,2.348,2.98,4.638,0.465,0.376
